idx,Score,Text
3631,Negative,Hammada bir xil gap Russiyadan suv olid keliş kere  Rossia bermaydi bu aniq  bizda boşqa yól bor !! Eron  Turkmaniston orqali Xind okianidan kanal qazish  şunda okiangaham çiqamiz  şimoliy koridordan qutilamiz  suv tóladi Orolga  haqiqiy tranzit haabga aylanamiz. Buni ilojisi bir  buhga misol Suvayş kanali.
3632,Negative,Hammada bir xil gap Russiyadan suv olid keliş kere  Rossia bermaydi bu aniq  bizda boşqa yól bor !! Eron  Turkmaniston orqali Xind okianidan kanal qazish  şunda okiangaham çiqamiz  şimoliy koridordan qutilamiz  suv tóladi Orolga  haqiqiy tranzit haabga aylanamiz. Buni ilojisi bir  buhga misol Suvayş kanali.
3633,Negative,Hammadayam asab bor va uni jilovlay olmay qilish hech gapmas bu yerda asosiy gap bir ISLOH degan sòzning qudratida .darrow Toshkenli  viloyatli degan tomoniga qaramasdan shu inson bir ISLOH degan sizni ma'nosini tushungani uchun katta dilozorligi uchun kechirim sòradi.
3634,Positive,hammaga yaxshi kayfiyat tilab qolaman
3635,Positive,hammaga yaxshi kayfiyat tilab qolaman
3636,Positive,Hamman mehnatin qadirlash kerak shunaqa boʻlsin deb yomon niyat qilmaganman olloh asrasin insof tilayman sizga dilim juda ogʻridi
3637,Positive,Hammanarsa ollohdan
3638,Negative,Hammani oziga bog'liq yuraman qilaman degani uyidayam qiladi alloh asrasin
3639,Negative,Hammasi negirlaku
3640,Positive,Hammasi togri va haq gap!!!
3641,Positive,hamması yolg'on...Otaturkka qarshi ishlangan video ekan hammasi yolg;on !ch jahon urishi tugagandan keyin Fransiya  New Zenlandiya  Kanada Italiya Angliya  Armanilar Yunonlar  TURKIYANI yo'q qilib turkiyani yerlarini bo'lib olish rejasini tuzadi . Ohirgi USMONIYLAR avlodi Vahdidin sultonga 1 shaharchani berib san Sultonligingcha qolasan deydi u rozi bo'lib qo'l chekadi. Halqni zulm ostida qoldiradi  ochlik zulm halqni holdan toydiradi. MUSTAFO OTATURK BO"LMASA HOZIRGI TURKIYA YERLARI BO"LMASDI. TARIHNI O'ZGARTIRISHGA HAQIZ YOq Otaturkni yomon qilib ko'rsataman deb tarih yasamang o'zizcha.
3642,Negative,Hammayoqi loyga belangan ekanda yangi prezident
3643,Negative,Hamster Kombat
3644,Positive,Hap yuq brat
3645,Positive,HAQINGNI BERMAGAN JOYDA ISHLAVERIB YURMADAGIN BOSHQA JOYGA O'TIB ISHLASANG BO'LADIKU....
3646,Positive,Haqiqat bor
3647,Positive,Haqiqatda tarixda qolarli podcast boʻlibdi
3648,Positive,Haqiqatda zo'r podcast bo'libdi  To'g'risi zapusk nimaligini yaxshi tushunmagandim  bu podcastdan keyin nafaqat tushunish balki qande qilib qollashni ham bilib oldim  ijoddan toxtamela rahmat
3649,Positive,Haqiqatdan orol dengizini suv bilan tuldirish iqlim uzgarish ini yaxshi tomonga qarab uzgartiradi;
3650,Positive,Haqiqatdan orol dengizini suv bilan tuldirish iqlim uzgarish ini yaxshi tomonga qarab uzgartiradi;
3651,Positive,Haqiqatdan rassiya daryolaridan olish juda qiyin  undan ko'ra tojikiston bilan kelishib sarez ko'li suvini orolga olin kelish kerak. Hozirgi kunda u ko'l xavfli zona bo'lib turibti 2 davlatga ham foydali bo'lardi.
3652,Positive,Haqiqatdan rassiya daryolaridan olish juda qiyin  undan ko'ra tojikiston bilan kelishib sarez ko'li suvini orolga olin kelish kerak. Hozirgi kunda u ko'l xavfli zona bo'lib turibti 2 davlatga ham foydali bo'lardi.
3653,Positive,Haqiqatni opchiqibsilar zor
3654,Positive,Haqiqatni qaror topdirgan Allohga hamdlar boʻlsin
3655,Positive,Haqiqiy ameracalik koʻrmadim man
3656,Positive,Haqiqiy Islim himoyachisi
3657,Positive,Haqiqiy taslim bulmagan ekanlar Erbakan
3658,Negative,Haqiyqiy erkakcha syomka bo'pti maladets raxmat mujiklar amerika faxshli diyor uxlar edi dubay ham hali dengiz orti bulg'angan ilk bor Kolumlarning xxx mashali
3659,Positive,Haqlaringizga duoyi xayrlardamiz Alhamdulillahirobbila'lamin
3660,Positive,Haqquloboddanmisizlar
3661,Positive,Har bir fikrni hazilni tagida haqiqat yotadi.
3662,Neutral,Har bir tochkani bilasan kirib gorgansanqu
3663,Positive,Har harda shundey gaplani eshitib turish kerak
3664,Positive,Har qana podcastni sifatini berilayotgan savollar belgilasa kerak. Davron aka qo'pol tarzda  konkret  aaaaniq mag'zini so'g'iryabdi. Zo'r  rosti ancha o'zgaribdi usullari. Xursandman  Davron aka shunaqa qo'pol konkret savollarizni ko'paytiring  menimcha bunaqa usul bitta Alisher Isaevda bor  siz ikkinchisi bo'lsez kerak. Qoyil
3665,Negative,Har qanday xalqning orasida past   buzgʻunchi tabaqalar mavjud   kino mualliflari usha urugʻdan kelib chiqqan boʻlishi mumkin....
3666,Positive,Har yerni qilma orzu har yerda bor to shu tarozi
3667,Negative,haramhurla yam kopayibketi
3668,Positive,harhil bumagur proektlarga pul sarflamay katta kuvur larda kishloq va urmon hujaligiga tortib kelish kerak aks holda yakin 5 10 yilda ahvol juda ogirlashadi . suv olib kelinsa aholi ish bilan taminlanadi ozbekiston iktsodiyotiga juda katta foyda keltiradi 13:30
3669,Positive,harhil bumagur proektlarga pul sarflamay katta kuvur larda kishloq va urmon hujaligiga tortib kelish kerak aks holda yakin 5 10 yilda ahvol juda ogirlashadi . suv olib kelinsa aholi ish bilan taminlanadi ozbekiston iktsodiyotiga juda katta foyda keltiradi 13:30
3670,Negative,Harimi tovuqmiya õl bu kuningdan oilani oyoqosti qilganingga bu jazoyam kam sanga
3671,Negative,Haromi bu kanjik
3672,Negative,Haromilar
3673,Negative,Haromilar 
3674,Negative,Haromilar 
3675,Negative,Harromi otaturk
3676,Positive,Hashar qilib kavlab olib kilsa buladi
3677,Positive,Hashar qilib kavlab olib kilsa buladi
3678,Positive,havas qldim lekin 
3679,Positive,haydarkul suvlni olibkelishkeral
3680,Positive,haydarkul suvlni olibkelishkeral
3681,Positive,Hayotdan bolayotgan voqealari korsatip berayapti fikrlashni keng qilinglar salbiy fikr bildirishdan oldin gozni kattaroq ochish kerak atrofibizda bolayapti bunday hayotlar
3682,Positive,Hayrli boʻlsin
3683,Positive,Hayrli boʻlsin
3684,Positive,Hayrli boʻlsin
3685,Positive,Hayrli boʻlsin
3686,Positive,Hazrat ustoz najmidin erbakoni ilmi bizgaham nasb qilsn
3687,Positive,Hazzr korayatganlar barmi
3688,Positive,He gap yogee
3689,Negative,He  saviyalaringga.... Shundan boshqa mavzu yoʻq oʻzbek kinosi uchun. Maʼnaviy tanazzulning eng yuqori choʻqqisi...
3690,Negative,heç yarşmapti oynagan roli
3691,Positive,Hech qachon o’lmaydigan mavzu 
3692,Negative,Hech qachon ota-ona bulsa xam namozni buzishga xaqqi yuq. Tavba shunday qilib qarg'aydimi.
3693,Negative,Hech qanaqa rol zurmas vapshi ahmoqlik qizi bn ogli tel qilmasa Qul quyvorardi ikkilanmasdan yuq deyish kerak bliiiiiin shunaqayam buladimi
3694,Neutral,Hechkim bilmas ekanda kinoni nomini nomi nima
3695,Neutral,Hedef 2023 dede Nejmetdin Baba Erdoğan turan oğlanlari seninle
3696,Negative,Hesh qandayda aral teniz Qazaqsatn men Qaraqalpaqstanga tiyisli Ozbekstannin ulesi joq
3697,Neutral,Hesh qandayda aral teniz Qazaqsatn men Qaraqalpaqstanga tiyisli Ozbekstannin ulesi joq
3698,Positive,Hi guys  good job!
3699,Negative,Hijob bilan soqol yoq qilguncha axadni yoq qilsa bulmaydi
3700,Neutral,Hind okeanidan tortib kelinsachi
3701,Neutral,Hind okeanidan tortib kelinsachi
3702,Positive,Hkumatimiz iltimos feysbok Instagram yutb ni blòklashini intimate savobga qolasizlar.
3703,Negative,hoji akalar soxta
3704,Negative,Homiladorligimda barcha seriyasini ko'rganman unga havas qilganman hozir farzandim 12 yoshda u mustaqillikni xohlaydi bozor-ucharni tuliq o'zi qilib keladi ishiga po'xta
3705,Neutral,Hoqon fidan
3706,Negative,Hor hogani shude
3707,Negative,Hozir bu ajablanadigan narsa bolmay qoldi afsus
3708,Negative,Hozir Buu loyihaga rassia qarshi bolsa kerak. Maqsad ssr yana keyinchalik tiklash maqsad qilish u.n. biz suv talashishimiz kozlari yetib turubdi.
3709,Negative,Hozir Buu loyihaga rassia qarshi bolsa kerak. Maqsad ssr yana keyinchalik tiklash maqsad qilish u.n. biz suv talashishimiz kozlari yetib turubdi.
3710,Neutral,Hozir ham
3711,Negative,Hozir ham ancha katta avvalgi hududi qaytadigan bo'lsa oho
3712,Negative,Hozir ham ancha katta avvalgi hududi qaytadigan bo'lsa oho
3713,Negative,Hozir Qozoqdan utkazish iloji yuqma
3714,Negative,Hozir Qozoqdan utkazish iloji yuqma
3715,Neutral,Hozir tirikmi
3716,Positive,Hozirda Turkiyaning tashqi ishlar vaziri Abdulloh chatliga oʻxshab ketadi
3717,Positive,Hozirda Turkiyaning tashqi ishlar vaziri Abdulloh chatliga oʻxshab ketadi
3718,Positive,Hozirgi ayrim ayollar uchun ibratli video
3719,Positive,Hozirgi ayrim ayollar uchun ibratli video
3720,Positive,Hozirgi toshqinlarini burib kelish kerak
3721,Positive,Hozirgi toshqinlarini burib kelish kerak
3722,Negative,Hozirgilar birovga bir narsa bersa video qilib mana beryapman db reklama qilishadi
3723,Positive,Hozirgisi Rajab Toyyib Erdogandir Alloh bunday dovyurak islomni himoya qiladigan oglonlarni kopini nasib qilsin
3724,Positive,Hozzrgacha turkiyaning maqsadi buyuk turonni birlawtriw
3725,Neutral,https://telegra.ph/Aql-ozi-nima-Siz-bilasizmi-01-24
3726,Positive,Huddi shunday jamoasiga raxmat. Qisqa lunda ajoyib.....
3727,Negative,huddi wunaqa qilip ketadigan erlar ayollardan 90 % ga koproq hozirgi paytda har ikalasigayam ming lanat oila muqaddasligini his qilmaydiganlarga!
3728,Positive,Hurmatli prezidentimiz Sh Mirziyoev kup halq uchun foydasi tegadigan loyihalarni amalga oshirayapti balkim tafsiya etsangiz ollox uzi qullab bu loyiha ham amalga oshar iloha omiin
3729,Positive,Hurmatli prezidentimiz Sh Mirziyoev kup halq uchun foydasi tegadigan loyihalarni amalga oshirayapti balkim tafsiya etsangiz ollox uzi qullab bu loyiha ham amalga oshar iloha omiin
3730,Positive,I love USA and Americans 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲
3731,Positive,Ibodatda gap koʻp
3732,Positive,Ibrat un qilinibdi zor vidyo olibdi ey giybacila munca ici qoralar szlarni xam alloh isloh qilsn
3733,Positive,ibratli
3734,Positive,Ibratli bolibdi
3735,Positive,Ibratli bo'libdi
3736,Positive,Ibratli bo'libdi rahmat
3737,Positive,Ibratli video rolik gapyo'q.
3738,Neutral,Ibrohim Gulyamovni keyingi sonida chaqiringlar
3739,Negative,Ichki suvi kamayib ketivoti 5yidan keyin nima boladi
3740,Negative,Ichki suvi kamayib ketivoti 5yidan keyin nima boladi
3741,Negative,Ifloslar
3742,Positive,Ijodga omad juda zur  juda ta'sirli
3743,Positive,Ijodilaga omad lekin yomonam taʼsirlandim beixtiyor koʻzimga yosh qalqidi
3744,Positive,Ijodilaga omad lekin yomonam taʼsirlandim beixtiyor koʻzimga yosh qalqidi
3745,Positive,Ijodilarga omad tiliman zo'r ketvosla bo'shashmela
3746,Positive,ijodingizga omad obuna va like bzdan podderjka bolsin
3747,Positive,ijodingizga omad obuna va like bzdan podderjka bolsin
3748,Positive,Ijodizga gap yoq omad yor bolsin
3749,Positive,Ijodizga omad
3750,Positive,Ijodizga Omad
3751,Positive,Ijodizga omad
3752,Positive,Ijodizga omad Alloh ilmizni ziyoda qilsin
3753,Positive,Ijodkorlarimizdan Alloh rozi bo'lsin 
3754,Positive,Ijodlariz omod
3755,Positive,Ijodlarizga omad oka
3756,Positive,Ijotdan to'xtaman omad
3757,Positive,Ijotilga min rahmat jonila sogomon bosin imonmiz mustahkam qilsin
3758,Positive,Iki kişiniñ bildigi sir deyil Polat Alemdar
3759,Positive,Ikkalangiz DAN ham olloh rozi bo' lsin.Juda ajoyib
3760,Positive,Ikkalasinixam tanimiman
3761,Positive,Ikkingiz dan xam Alloh rozi bo'lsin 
3762,Positive,Ikkovingizni birgalikda kurganimizdan xursandman ilmizga baraka bersin
3763,Positive,Ilgari ham podshahlar kambag'al fuqarolar ustidan kulishni yaxshi kurgan ekanda
3764,Positive,ilimlarizni olloh bundanda ziyoda qilsin.ilimliy inson quyosh kabidir hanma birdey bahramand boladi.vidyoni ohirigacha kordim .mazmunliy suhbatlariz uchun rahmat.
3765,Neutral,Ilmdan to'xtamaylik.
3766,Positive,Ilmga rag'bat qilish o'rniga nimalar deyapsz Farruh aka ilm bo'lmasa amallarimiz to'g'ri yoki xato ekanini qanday aniqlaymiz? Ilmsizlik sabab shirk yoki bidiat amalni ham sunnat deb amal qilishlik mumkin kishi. Shu sabab ham ilm olish kerak. Olim inson xatodan adashishlikdan yiroq buladi huddiki siz ilmdan uzoq bulganiz kabi.
3767,Positive,Ilmiz Ziyoda boʻlsin ustozlar
3768,Positive,ilmiz ziyoda bo'sin  ilm ulashishdan charchamang
3769,Positive,Ilohim shunde insofli insonlar koʻpaysin insholoh
3770,Negative,Iloj bolsa bunaqa joylani malumotini yoritmaganiz maqul chunki bergan malumotiz sabab biron odam borsa shu joyda ichip chakip zinoga yursa sizgaham gunohi yoziladi huddiki aroqqa hissasi qoshilip 7 ta odam lanatlangani kabi
3771,Neutral,Iloji boʻlsa
3772,Positive,iloji boricha xarakat qilish kerak Sibirdan suv kanalini
3773,Positive,iloji boricha xarakat qilish kerak Sibirdan suv kanalini
3774,Positive,Iloxim amalga oshsin yaxshi fikr
3775,Positive,Iloxim amalga oshsin yaxshi fikr
3776,Positive,Iloyim maniyam farzandlarim dinimiz yo'lida xolis xizmat qiladigan payg'mbarimizni chin ummatlaridan bo'lishsin 
3777,Positive,Iltimos bazı yillarni xato aytyapsiz toʻgʻrilang.
3778,Negative,Iltimos farzandni ko'chaga haydamaslik kerakligi haqida tushuntirib bering ba'zi bir noinsoflaga
3779,Neutral,I'm in
3780,Neutral,Imarat da ishlabsizda shohruhbek
3781,Positive,In Sha Allox bolam szi maktablarizdan uqiwligini orzu qivotman. In Sha Allox
3782,Positive,In shaa Alloh kitob o'qish usuli va telefondan kunlik me'yorni sinab ko'raman. Manfaatli suhbat bo'libdi. Alloh rozi bo'lsin.
3783,Positive,in shaa Alloh Najmiddin Erbakan jannatda bir qasr da in shaa Alloh
3784,Positive,informatsiyalar uchun rahmat. bilishimiz kerak bolgan narsalar! ishilarga rivoj
3785,Positive,informatsiyalar uchun rahmat. bilishimiz kerak bolgan narsalar! ishilarga rivoj
3786,Positive,Inna lillahi Inna ilayhi rojiun
3787,Positive,INNA LILLAHI VA INNA ILAHI ROJIUN MASHA ALLAH
3788,Positive,Inna lillahi va inna ilaýhi rojiun. Olloh rahmat Qilsin joyi jannatul firdavsda bùlsin. Omin
3789,Positive,insha Allah mibinem
3790,Positive,Insha Alloh bizdan ham chiqish nasib qilsin
3791,Positive,Insha olloh mani ham o'g'lim kamida sizdek ilmli insonlardan bulsin
3792,Positive,insha'Allah manfatli boldi 
3793,Positive,Inshaalloh
3794,Positive,Inshaalloh
3795,Negative,Afsuski yurtimizda qanchadan qancha kerakli insonlar faqat oʻlganidan keyin qadrlanadi
3796,Negative,️ Isqirt o’zingni asl basharangni bilmasdan bildirib quyding.
3797,Negative, nima balo ovanu negri ishtoni kichkina kep qoganmi
3798,Negative, OSHA QOYLARDI DAVLATIDA YURIBSANLAR TILGA EHTIYOT BOLISH MIYENGDAN OTIB TASHLAMASIN.
3799,Positive,️ Алтай деган ғалим ёмғир ёудираьиган аппарат оилап топти. Ва зур натижа бериопти.. ва араб давлотларидан келиб хаирон қолиапти. Ёлғон' хазил деп уиламангизлар. Испытания' Мангыстау ва Арал шахарида яхши утти
3800,Positive,️ Алтай деган ғалим ёмғир ёудираьиган аппарат оилап топти. Ва зур натижа бериопти.. ва араб давлотларидан келиб хаирон қолиапти. Ёлғон' хазил деп уиламангизлар. Испытания' Мангыстау ва Арал шахарида яхши утти
3801,Neutral, pul bermasligini bilib turibam ishluradimi 
3802,Positive, uylariga yuzi yorug sog-salomat yetib borsin
3803,Positive, да өзбек бауырым еңбегің арта берсыр
3804,Positive, жудаям тасирли. Фильмни ишлаганларга Рахмат!
3805,Positive, куриб кузимга ёш келди.
3806,Positive, ХАСБИНАЛЛОХУ ВА НЕМАЛ ВАКИЛ 
3807,Positive, что творят эти люди 
3808,Neutral, этак узи борми деган савол тугилади
3809,Positive,! Мазззаааа дее! 
3810,Negative,! Ман охиргача кўрдим ва жуда ўзимни бир ботқоқда кўрдим . Уй бекасиман хаётим уй юмушлари бн ўтиб кетади   фарзандларимни дарслари бн етарликча шуғулланолмайман
3811,Positive,"Aralım qayt" 
3812,Positive,"Aralım qayt" 
3813,Positive,"Kulrang bo‘rilar " nomi xam menga yoqdi. RAXMAAAT. XUDDI SHUNDAY... zo'r
3814,Positive,"Туркияни ЛИДЕР улка қилиш учун"
3815,Positive,(IKKI KISHI BILGAN SIR BU SIR EMAS ) TURKLIK QONIMIZ -ISLOM JONIMIZ)
3816,Positive,  ва қанча кўп вақтимни йўқотганимдан жуда афсусдаман
3817,Positive,  дин билан фақат чиройли гап айтилади! лекин 99% ҳолатда бир тийинлик фойдаси йўқ!  буни давлат белгилаган қонун билан жазолаш керак
3818,Positive,  куп нарсалар оригинал хаётга ухшамайди ва энг ёмони миллатчилик рухида ишланган
3819,Positive,  накадар ибратли гаплар 
3820,Positive,  энди мен хам китоб ўқишликка ният қилдим
3821,Positive,  SERIALNI ICHIDAGI BAZII GAPLAR XOZIR XAQIQATGA AYLANYABDI BU KINO SENARISI OʻYLAB TOPILMAGAN ?
3822,Positive,. Alloh rozi bo'lsin sizdan. 
3823,Negative,. Befarosat isqirtlar bular
3824,Positive,. Daftarimni ochib shaxsiy rivojlanish degan sarlavhani qo’yishga ham ulgurdim
3825,Positive,. Men uchun juda foidali bo’ldi Muhammad Ali Eshonqulovni juda hurmat qilaman shu sabab har interviyularini ko’rib ustozdan yangicha ilimga yondashish yo’llarini o’rganib boraman. Alloh umrizga baraka bersin 
3826,Positive,. Аллохим сизлардан рози болсин
3827,Positive,. Жиян кой энди тохтат бунака видеолани ундан кора узимизи узбекла Америкада канака яшавоткани   тойларини  урф одатларимизани  бизнесарини корсат жиян. А так респект санга
3828,Neutral,. Ижтимоий тврмоқда купроқ ютубда сиз кабиларни кўриб куним ўтади
3829,Positive,. Илохим биз хам сизлардан утиб кетишлик насиб килсин яхши ма нода
3830,Positive,. МОСКВАДАН. Янаям Якинрок курсатилар. Афсалам Совуди.
3831,Neutral,. Ха бориш не стоит экан
3832,Positive,. Эрбоканга ухшаган углонлар купайсин 
3833,Positive,..абдулхомиддан..аллох..рози..булсин
3834,Positive,.Hammasi uchun sizga raxmat sizdan Alloh rozi bo'lsin.
3835,Positive,.Ижодкорлардан хам Оллох рози болсин .
3836,Neutral,.ишкилиб узизга ишонч борми деган савол борде кенойишга дебилигиз билиниб туртбдтда
3837,Positive,: «Охирзамонда... одамлар ўзини севадиган  пулпараст... Аллоҳдан кўра айш-ишратни кўпроқ севадиган бўладилар [«улар Худони эмас  айш-ишратни яхши кўрадилар». Бу севги тури Худога бўлган севгининг акси бўлиб  унга умуман зид. Худбин севги одамларга улар кутган бахтиёрликни олиб келмаяпти. Аксинча  бундай севгини кўрсатаётганлар худбин дунёда барчанинг ҳаётини оғирлаштиряпти
3838,Positive,“ buyog’da bar uyog’da bar “ uzb bn birxil ekan deyarli
3839,Positive,“Аллоҳ макр қилувчиларнинг яхшисидир”. Валлоҳу аълам.
3840,Positive,++++ Ороли толдириш иложи бор маблах боса болди +++
3841,Positive,++++ Ороли толдириш иложи бор маблах боса болди +++
3842,Neutral,1 faslidagi obroz sal mos keladi qolganini bõrtirib yuborishgan deb õylayman
3843,Positive,1 kunda 117 ming prosmotr demak beetibor emasmiz
3844,Positive,1 kunda 117 ming prosmotr demak beetibor emasmiz
